"Plant","Bench","Row","Column","Osmocote","Salt","Treatment","Accession","Group","Cross","Chlorophyll","Tot_AG","Tot_BG","Tot_Biomass","Reproductive","SampleDay","MEbisque4","MEcoral3","MEmaroon","MEdarkgreen","MEdarkmagenta","MEdarkseagreen3","MElightcyan","MEyellowgreen","MEivory","MEsaddlebrown","MEskyblue2","MEantiquewhite2","MEskyblue4","MEorangered4","MEwhite","MEdarkviolet","MEsalmon","MEthistle1","MEblue2","MElightcyan1","MEdarkgrey","MEindianred4","MEmagenta4","MEorangered3","MElightcoral","MEsienna3","MEcoral","MEturquoise","MEcyan","MEfirebrick4","MEtan","MEplum2","MEyellow4","MEplum1","MEskyblue1","MEdarkolivegreen4","MEplum","MEbrown2","MElavenderblush3","MElightsteelblue","MElightgreen","MEmidnightblue","MEorange","MEnavajowhite1","MEthistle2","MEpink","MEbrown4","MEsalmon2","MEgreenyellow","MEhoneydew1","MEhoneydew","MEantiquewhite4","MElightpink3","MEroyalblue","MEcoral2","MEviolet","MEmediumorchid","MEdarkturquoise","MElightyellow","MEdarkred","MEmediumpurple3","MEpaleturquoise","MEyellow","MEgreen","MEnavajowhite2","MEblue","MEskyblue3","MElightsteelblue1","MEpurple","MEdarkorange2","MEthistle3","MEsteelblue","MElightpink4","MEpalevioletred3","MEmagenta","MEdarkorange","MEmediumpurple2","MEfloralwhite","MEskyblue","MEcoral1","MEdarkolivegreen","MEplum3","MEbrown","MEred","MEdarkseagreen4","MEgrey60","MEblack","MEdarkslateblue","MEgrey"
154,"3",11,"A","High","Salt","HighSalt","HA.89","HA",3,23.1,0.64,NA,NA,"no","2",-0.0920093107971996,-0.173151561381755,-0.189955321182056,-0.184006482463703,-0.0889507420008527,-0.0191075185084759,0.108011628192789,0.109496003608606,-0.17730958085782,-0.0608126143710125,0.202758865302944,0.0915870340262166,0.055772358840628,0.0486946990639617,0.0445484631157225,0.135576716448835,0.0534820787179326,0.0689510596575927,0.0394211315905599,-0.0569053866369032,0.0336471783754887,0.104871299974614,0.0626712610875338,0.0474369887065098,0.0228823963472856,0.094304076089122,0.0729861001276006,-0.0104855919053216,0.106779690043831,0.0996322445493749,0.0565625464418296,0.0577192301570018,0.0559940618845564,0.095477914220221,0.104265011991181,-0.156659466826695,-0.0782707289583388,-0.192802567531092,-0.199263450981355,-0.0962773268279033,-0.104507349789428,-0.107342765137292,-0.0932587928370567,-0.159885346400625,-0.0939187680439376,0.109555169661158,0.107833645533712,0.205172803612736,-0.0900706916061429,0.131499554877887,0.0945055722709297,0.185727829271152,0.0983697704403116,0.0896487403399306,0.177621074200436,0.1011162392258,0.0979842978673919,0.184871382041477,0.0948697274149825,-0.0142583794354316,-0.0959503154006503,-0.104248494442066,-0.0937467651048697,-0.0208273576619366,-0.0571775072928104,-0.0242323631495957,-0.0329518865709348,0.0279433054729391,-0.158927882539126,-0.143631512806158,-0.214379539291133,-0.0396436281422965,0.00275551327487186,-0.0695670836828877,-0.0359213293260617,0.092337289664195,0.130947924037542,-0.0324089024586716,-0.0236734643540697,0.0790492355723987,0.187906374663914,0.0886641613990814,-0.106940071137323,-0.1135723871804,0.0836774038922082,-0.0931893496770196,-0.0798211144552454,-0.118353823047287,-0.0675622700612129
155,"3",12,"A","High","NoSalt","Control","RHA.274","RHA",3,16.4,5.3417,1.8657,7.2074,"yes","2",-0.107273212395397,-0.160601480831007,-0.0819587957203924,0.11981708403123,0.0957389102748529,0.0321318279189963,-0.0755818417584735,0.101838359765365,-0.0945854042895246,-0.107003893385414,0.238404285344851,0.251429131275156,0.267403015686382,0.0107888584821533,0.198557289157208,0.0632980747377446,0.16495160095275,0.156589949086209,0.340690972802387,0.18627937834849,0.0411992918570715,0.211936820190354,0.329494209615765,0.26059666932697,-0.0528076921142547,-0.12761374391642,0.00572550760472727,-0.049446671242247,-0.0210234067222014,-0.126492863654185,-0.150676575554527,-0.169538999291429,-0.201880696509723,-0.2010251967779,-0.241568086333585,-0.0296561716233298,0.177020617380867,0.114906891425583,0.178906417048102,0.102678121321293,0.0954388504523059,0.214159112818166,-0.0147482244144931,-0.077559411706029,-0.0984798415103647,-0.0954127629392012,-0.163872454412875,-0.176525124788279,-0.00994434142732004,-0.00623850844806001,0.102013857910305,0.225191436102119,0.213981214684631,0.223470199722847,0.111821448924692,0.0838070012277445,-0.185721845398918,-0.0935241938448131,-0.0939407284933746,-0.286430037891421,-0.252231779231521,-0.194090665088441,-0.0938849335607379,-0.120088692562291,-0.102066368592715,-0.135118269029087,0.0296931125539101,0.131051162609976,0.0357210886562189,-0.197878636881397,-0.110755164886927,0.0218944187394886,0.150912920357441,0.0162304429586337,-0.144204053963389,0.0632583648861258,-0.129406097685905,-0.196335390977019,-0.096418109545222,-0.0838882954883308,-0.0613416640162446,0.119657991092626,-0.0579792146488168,0.106996573284707,0.0219141021705569,0.0434909246632732,0.0754883032883722,-0.00956392748637841,3.2336449964534e-05
159,"3",16,"A","High","Salt","HighSalt","RHA.274","RHA",3,19.5,0.9113,0.2609,1.1722,"yes","2",-0.139751316480134,-0.20506678231364,-0.099719323495389,0.0734134110752743,0.073010780169347,0.0529256991988011,-0.099844982132014,0.0418510478154264,-0.100844987723383,-0.103640968017599,0.0651389179385996,0.0657700231110303,-0.0386038910715591,-0.0762292421605491,0.0823306839114012,0.0922478856780842,0.00498064512863514,0.142861598044346,0.110422891844035,-0.0385466412688172,0.0669532097055556,0.161265214324898,0.0807329341594984,0.179979664263186,0.044427522449517,0.151465289961308,0.1332313444918,0.175101215414322,-0.0683243241108728,-0.163145197495212,0.179856376253597,0.0787850998757518,0.0432615281148349,0.045181687002429,0.0043823160626721,-0.0137904757921127,0.183995711997331,0.0480117395820502,0.157945675944002,0.0740275384275341,0.074235508112789,0.15560373388151,-0.0281551772839773,0.205974554431023,0.16679076236111,-0.105211877054504,-0.192589537199402,-0.194059196806887,-0.162002066922626,-0.0182563194632566,0.0649709881248954,0.14967242532913,0.156824184619223,0.164101770088352,0.0642254094602162,0.0660382627571853,-0.209912587155292,-0.104411826986039,-0.108102924572725,-0.0683358335098626,0.0125734636534038,-0.206596819747526,-0.0940810062322931,0.0746772441372425,-0.0391627182509633,-0.119570844660724,0.0230784078707967,-0.130341752952231,-0.125738349076241,-0.13879130570066,-0.0899078584276337,-0.00792526799677832,-0.0220658189456062,-0.13822559983111,-0.170529202014908,0.121659900300489,0.047341157235635,-0.230410892816272,-0.164456695061004,-0.112775147154988,-0.0989974742747056,0.0446040455750006,-0.0886449362693978,0.0716664825588076,-0.256945238827204,-0.0822156827276385,-0.110467547451714,-0.178544663004688,1.69034982591952e-05
160,"3",17,"A","High","NoSalt","Control","RHA.373","RHA",2,20.9,6.5403,1.876,8.4163,"no","2",0.188201831555388,0.116839679488273,0.17786309647181,0.0958748322546502,0.0923358069097299,0.114781974407368,0.201185038994197,0.0932806002840384,-0.120884894695478,-0.104269836038676,0.195741894479908,0.144638519505549,0.169817680480652,0.200775019722965,0.154163164777966,-0.101380573389845,0.0680943344359413,-0.0243263927466212,0.217929841648256,0.0932140178333508,0.0648046971268304,-0.095682241876415,0.0609673261270799,-0.0367638503879598,-0.160449829832191,0.00303083912026859,0.0614150764387623,0.0300884889895023,-0.053028918467462,0.130042482490198,0.0260939602622382,-0.0334514935202718,-0.0309258267550663,-0.0241577564373351,-0.0615763258431283,-0.0253263510407267,-0.109449216535406,-0.202655262297509,-0.101129274066151,-0.214939097733124,-0.21079158495066,-0.106113941883204,-0.0198999791629151,0.0292501835398478,-0.0191764825396701,-0.10904361027241,0.104965488075998,0.0836506191342711,-0.0769802126898855,-0.0138215253433635,-0.210520845642793,-0.112043249782035,-0.109707290248772,-0.102915514792512,-0.204498495072809,-0.211935668388715,0.0813362342424984,-0.110670065007773,-0.110912000699086,-0.102181691725577,-0.105492504290741,0.0804768039152666,-0.108547403543564,-0.0880752295327683,-0.1295049777612,-0.141955795406216,-0.225210268797087,-0.0102185952783725,-0.0470784553734863,-0.0838999421913197,-0.0528050252030421,0.0230218640212011,-0.000504966561855516,-0.0455932681186732,-0.129650697752823,-0.139705316693771,-0.135506459357624,0.0299001202068036,0.132957633209819,0.173636470332746,0.179815715598592,0.0928291867712981,0.187838891181328,0.0972478568557022,-0.0421437062482787,-0.0109345251750291,0.00957550744480405,-0.0835879260756857,3.28542132994981e-05
162,"3",1,"B","High","Salt","HighSalt","HA.445","HA",2,20.4,1.7708,0.179,1.9498,"yes","2",0.224652026965032,0.109457913896988,0.114845340121466,0.11440798718763,0.211876827121747,-0.00423539038206041,0.114497817028076,0.12571307573462,0.134899357080115,0.224834760529875,0.110199718066476,0.0727749025403056,-0.00835217712988755,0.0240731422586552,0.0474230646158901,-0.0687190369654195,-0.030737110751052,0.00853181821461156,0.0752614469925817,-0.048223666549641,0.117309114589478,0.149445561193004,0.096330504868944,0.0983361236585376,0.267503014179679,0.229733764630262,0.208537972533627,0.341192999752863,0.0471629068741997,0.073424117135801,-0.0761616877320385,0.0994795195916735,0.199663615049062,0.096396253124468,0.0921529368315216,0.216060307855258,0.240673319138796,0.115473323261337,0.128655484014928,0.202416190131443,-0.101422213212315,-0.100773886321941,-0.111850369112547,0.226286351666157,0.0430725592869892,0.108818360953518,0.0986220597380952,-0.108370459815096,-0.12505460630576,0.0383273908215763,-0.221779473760275,-0.0935292813513573,-0.229295087886481,0.125452783459763,-0.10448304038255,0.106442814268283,-0.232618943564894,-0.116365809572175,-0.233604743318201,-0.094181955569909,-0.0653648826071923,-0.126629160453533,-0.130907667054665,0.0910885716803351,-0.062907953383895,-0.115353257498237,-0.0902525468588554,-0.258845460818016,-0.150754792941124,-0.111544070189033,-0.0615879788064395,-0.0594314637693153,-0.0577076922459328,-0.12945485064749,-0.0424225355110328,-0.0170063754849692,0.0351561050722984,-0.126001578257637,-0.0937349892430458,-0.22171428515646,-0.107070480641724,-0.231369613224402,-0.110893788156428,-0.106977993500586,-0.352230339101045,-0.158981144577291,-0.167605181949244,-0.268599989831666,-0.0978551810667076
163,"3",2,"B","High","NoSalt","Control","RHA.377","RHA",1,20,13.6603,1.4911,15.1514,"yes","2",-0.0722468892063198,0.0806657308302244,-0.127047714498375,-0.214004830103342,-0.205045415785933,-0.195120769876857,-0.105697648524287,-0.216401620675378,0.186084761445403,0.174424092326593,0.0699363757680331,0.0929346154000933,-0.0528475102157162,-0.0271041871354887,-0.101052647435369,0.184282875121362,0.238904784321203,0.205703114946583,0.199063240907456,0.206227062163512,-0.0814689205156599,0.0905924855807799,-0.0213521052850241,-0.045889169535301,0.168281236618172,0.0565267819849988,0.111057280143348,0.00130285828931656,0.283571147392148,0.150993759287418,-0.0415613614135943,0.0627448187211287,0.0398494779333251,-0.0066702514948898,-0.000902785284786073,-0.0449942350207343,-0.117891509837647,0.0608070776807381,-0.108675329566812,0.0682384027165947,0.0798869891628448,-0.122087210943162,-0.0210021261081291,0.0747005832842363,0.0644143850084841,0.16952824426338,0.089218676911106,0.0715772936846901,0.0391801066807167,-0.01632169987525,0.0926576949153789,-0.0968600089642488,-0.1098764492179,-0.126201884667477,0.0740957338632349,0.0804450271629207,0.0747702836039998,0.178459121722302,0.183306962998183,-0.0368455139884315,0.00195093820004378,0.0703242118097223,0.191297927433667,-0.102675312730686,-0.163545683137292,0.11573971287239,0.050579581559991,-0.10584456206597,-0.13317935209974,-0.164133619145201,-0.07886229551776,-0.250549364140842,-0.169422863109164,-0.138849380334892,-0.140073539973455,-0.123569482086985,-0.131526277179128,-0.00137696047171036,-0.164369732767075,-0.125826431656019,-0.141743251620691,-0.225717614980679,-0.122201618016111,-0.205693282433057,0.166518298423486,0.0509314895662132,0.217516455133879,0.116167510285893,-5.63227402042374e-05
166,"3",5,"B","Low","NoSalt","LowNut","HA.89","HA",3,13,5.8141,NA,NA,"yes","2",-0.0891511821501444,-0.170615524324327,-0.191523378160678,-0.170965032844758,-0.0815492189029235,-0.0290570205346778,0.106918948762357,0.127875522733548,-0.153067341514951,-0.0788055259362837,-0.181983020043903,-0.234274177733671,-0.285838853125285,-0.249345490459232,-0.260367304653958,-0.219296088164638,-0.215749482520308,-0.184754352850859,-0.201616965313709,-0.0892171495227411,-0.20824291455927,-0.210356732256794,-0.168408853821865,-0.236409716851143,-0.0509108467922275,0.0427052784763337,-0.189821212856118,-0.0597185080395693,-0.226028470313775,-0.240629288680125,-0.16785350493539,-0.229950486902059,-0.182839519555843,-0.213115521890165,-0.118110571293667,-0.153566431969358,-0.0668849127765016,-0.177764643580246,-0.185168894942904,-0.0934059447749942,-0.0886496906129369,-0.0960073100463422,-0.0820636804155321,-0.217122412407619,-0.155185623405803,0.110588201054725,0.121273189461104,0.209965503925208,-0.102794564949533,0.170012527149717,0.107952055625897,0.172238827817705,0.11069482001879,0.119191163365753,0.208954340857331,0.13081686544649,0.108332349619644,0.18998011854084,0.118474749002987,0.137405294896841,-0.114401091659035,-0.0738627412855525,-0.0799365017093405,0.0685926152168356,0.185273510686831,0.251404966485141,0.254274350880256,0.167439039464148,0.0283214209387273,0.104067332279152,-0.113741957799982,0.238945178129944,0.247459807361133,0.261436239665012,0.228741662546719,0.214708946624316,0.180290485547915,0.25881080277241,0.246619215749645,0.109850921849327,0.184440449319765,0.106367913098924,-0.0971313943191966,-0.100276371702552,0.19947580963135,0.136522775978756,-0.149708982159737,0.0231327814637387,0.244489950138723
168,"3",7,"B","High","NoSalt","Control","HA.89","HA",3,15.7,10.3656,NA,NA,"no","2",-0.112600472417251,-0.159455937163713,-0.191113003781311,-0.190515715610088,-0.102661555101057,-0.0144084873454265,0.0994571368575247,0.0941553755341767,-0.203874211139033,-0.0992009193472515,0.405175203392614,0.165855507562434,0.18371210155088,0.10978623786377,0.0791050462563074,0.132388250066069,0.119295405795528,0.0448624502165676,0.179901250538704,0.0623528686926227,0.0245299814095398,0.120573982403203,0.12411190251007,0.0492988575450726,-0.213181339555946,-0.000417836631639592,-0.0666029635364762,-0.290044610424772,0.147081073558942,0.0938454014143013,-0.0892501056456985,0.0852722373712988,0.0127755561212334,0.0810522615926435,0.0682836768849762,-0.15015495537485,-0.0847771694381275,-0.196872934489472,-0.18993825441189,-0.103486418651279,-0.118295859190446,-0.110369581173614,-0.0899967733727003,-0.241467530639583,-0.217291105338698,0.111719799430277,0.118462414472292,0.187953468569016,-0.0826993654741711,0.159890821783443,0.110774110842955,0.230775489565393,0.120448301038447,0.101820609090476,0.186923012086208,0.115966228468958,0.100910723013653,0.198769055326777,0.110344354916993,0.0606859628135975,-0.141126229230356,-0.0977462865265779,-0.0805906049446741,-0.190962331725009,-0.0959797040569747,-0.018153148763015,-0.0207293674637423,0.0836714264470967,-0.13619087655002,-0.155469585067488,-0.286257140418075,-0.080732843784874,0.0984582057841353,-0.0196150506792864,-0.0853453761941778,0.0146969843113742,-0.0286925197804754,-0.019626087070958,-0.00309113034089885,0.0880746933592046,0.195180249780507,0.112957016718827,-0.107088174598407,-0.110580722723683,0.025134306846711,-0.121445225974537,-0.0450267266470374,-0.089771458929221,-0.0662938042782787
175,"3",14,"B","High","NoSalt","Control","HA.445","HA",2,20.5,4.5327,0.5528,5.0855,"no","2",0.223648135202486,0.090310435014028,0.117386618113913,0.107858049426517,0.204951797009192,-0.00855435539879332,0.105953829589207,0.100322405297054,0.0993358359666846,0.216666255733258,0.0900552117942364,0.148775367532951,0.0789595318885089,0.116707852239582,0.14270489387144,0.0998243692660325,0.0540615807419491,0.113809792711712,0.0880027021245242,0.0321128720024373,0.0743087808349875,0.146641909911336,0.0920732031900096,0.158400839041926,0.138226803246369,0.183176009843094,0.20794953341188,0.116237801874181,0.112363422778632,0.109219485173574,-0.0625315301100239,0.0966827593744953,0.117075752267811,0.0246433303334929,-0.0232246889336916,0.212166748834365,0.211870106341938,0.116496006195172,0.132822174962361,0.225689072050943,-0.112901408356822,-0.0934708244061848,-0.118650870370537,0.149396595266784,-0.0357729180577343,0.10383179547084,0.0905410709761934,-0.124590494680851,0.249670921330064,0.0433112479088562,-0.236202172990306,-0.102110930809287,-0.225320218390022,0.11502975480663,-0.0997165012216448,0.0876085089002564,-0.235046275225501,-0.119524256807412,-0.237074896167649,-0.142564260276994,-0.127300793105149,-0.126922617277895,-0.13725235274282,0.0895213062838222,-0.0248847791122588,-0.154006204497779,-0.104075780399757,-0.240865858115838,-0.13668685422504,-0.108791305306775,-0.0660688946660113,-0.0843967183111153,-0.125231852589113,-0.122073721659331,-0.0133516694910116,-0.0335574574043576,-0.00200748106699474,-0.153264778871342,-0.131565828144413,-0.237016119306436,-0.12746784336779,-0.235937439867256,-0.113218546800979,-0.10117906447123,-0.237870825397154,-0.124964768127233,-0.0920125278544047,-0.218383541113749,-0.141406581087866
176,"3",15,"B","Low","NoSalt","LowNut","RHA.373","RHA",2,17.3,4.4749,0.9459,5.4208,"no","2",0.215968291159291,0.138951724596874,0.213060322120199,0.105423787745083,0.114862732434953,0.144266737329116,0.208138026005129,0.130069307195285,-0.0735399875671455,-0.105054606840279,-0.246908359995669,-0.289807691089739,-0.296816287808209,0.0750599049339032,-0.0379355553441021,-0.0226555797186788,-0.134056933370826,-0.199682594333026,-0.180417664327273,-0.0187154086470966,-0.121317284793173,-0.287439651508955,-0.212102145382299,-0.185728680621501,-0.19974949075248,-0.0826022277530995,-0.177703370678137,-0.132064781408314,-0.171413792644931,0.0178008585683611,0.124486726051939,-0.0602545188638349,-0.041430889777089,-0.112301928192732,0.0580800477013062,-0.0132579943847994,-0.0861439965036035,-0.183116602102558,-0.104635836254904,-0.194123715220063,-0.199772270941113,-0.086815333751387,-0.0177196628500482,-0.0996551554043742,-0.116631121722904,-0.0931585528043644,0.117742374533497,0.117051201351252,-0.027097162491753,-0.0309694279804275,-0.208515533730018,-0.117424911691111,-0.131880965490228,-0.126313017131332,-0.207298816656173,-0.191213003386477,0.123739940280532,-0.075763814657666,-0.088648338254619,0.150334819346809,0.0648257470508853,0.147042913737383,-0.0924196117812894,-0.00562416408679962,0.100380992480593,-0.00194840532538039,-0.116854247094342,0.106168870148827,0.176407446952021,0.195740339079378,0.204722935498872,0.187701331069297,0.0235229631886928,0.170985685586364,0.149036169151999,0.0104448596613746,0.111745858622722,0.180039346170297,0.283273078974893,0.228315686822998,0.205240576741441,0.144714976832511,0.210162338825347,0.111551729950491,0.0447600402959125,0.172189922684382,0.00483603334960286,0.132212737045471,3.15649192853454e-05
179,"3",18,"B","Low","Salt","Combo","RHA.274","RHA",3,20.6,0.8002,0.2181,1.0183,"yes","2",-0.114848032229097,-0.170579894446982,-0.0713032728224418,0.102971739244129,0.105110654596569,0.0655047053261834,-0.0865911381857947,0.122921132367666,-0.099206537172268,-0.106354069210773,-0.0249439502335586,0.0145641564893887,0.107375163681391,-0.0507694186172102,0.0610378358791184,0.158973241973982,-0.0201188986758155,-0.0121741787061424,-0.0295567415409623,-0.10019655322979,0.0952769374436162,0.0532702435705826,-0.0346194726250033,0.148596305804717,-0.102815306711288,-0.0737430912268533,-0.0348197293579807,-0.147575971585694,-0.095907435994951,-0.181353761632423,-0.127412566139772,0.0107490067322187,0.0342330116401039,0.0936284946720537,0.0677987572298159,-0.0185088501740493,0.20468151044551,0.0851474809612942,0.207925209264554,0.127102840463492,0.107077831493836,0.212652269542857,-0.0224163425752818,-0.119449253132745,-0.0820259629129021,-0.0923021328946523,-0.195644555815303,-0.182423127139407,-0.0182405985950957,0.00647799969663995,0.112274435661864,0.191491231282479,0.211874484553434,0.186725626776419,0.0978343978450331,0.115687593947065,-0.167812275814289,-0.103072786067079,-0.0920771138015221,0.0785015201665717,0.0515064285856676,-0.161385133426726,-0.096418746774123,-0.0609675539851725,-0.0133284863103502,-0.0643553325867168,0.0900576930174138,-0.0078996544033465,0.0231627635173221,0.120257200966161,0.199387077658438,0.0813779540185606,-0.0131138653187437,-0.000226781447619029,0.0686146448790883,0.237285703439287,0.238431128611289,-0.159798509600624,-0.0539018723501428,-0.0443415811553109,-0.0375844370887968,0.10344472075675,-0.0722656594417831,0.111053189804805,-0.0840686846214579,-0.0589566528647929,-0.0424572734497087,0.00261070596567675,1.92183341748092e-05
